Trigger Count=22871	Output Count=22552	Elapsed Time=01:07.404	Number of Pulses CH0=2	Number of Pulses CH1=0
e (Hz)=2.50E+8	Min record length=11364	Trigger level (V)=0.2000	Channel 0 threshold (V)=0.0500	Channel 1 threshold (V)=0.0500	Range (microseconds)=40.0000	Pulse 2 delay (microseconds)=1.0000	Lower cut-off frequency (Hz)=1.00E+6
                             	                             
Ch0_time1 (s)	Ch0_amp1 (V)	Ch0_width1 (s)	Ch0_time2 (s)	Ch0_amp2 (V)	Ch0_width2 (s)	Ch1_time1 (s)	Ch1_amp1 (V)	Ch1_width1 (s)	Ch1_time2 (s)	Ch1_amp2 (V)	Ch1_width2 (s)
5.352000E-6	0.366995	1.023658E-7	4.526000E-5	0.317821	9.890635E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325227	9.991576E-8	4.544800E-5	0.001587	5.146055E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.327369	9.997730E-8	4.544800E-5	-0.001154	1.294598E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.369276	1.024255E-7	4.526000E-5	0.319324	9.868873E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.368309	1.023239E-7	4.526000E-5	0.317394	9.910265E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367288	1.022057E-7	4.526000E-5	0.317349	9.899250E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.325994	9.997149E-8	4.545200E-5	-0.000478	1.505408E-7	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.366322	1.023852E-7	4.526000E-5	0.317286	9.875809E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.367654	1.023743E-7	4.526000E-5	0.316202	9.846777E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.365255	1.024563E-7	4.526000E-5	0.318105	9.836445E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.365226	1.021701E-7	4.526000E-5	0.316926	9.783339E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328936	1.000937E-7	4.545200E-5	0.002049	6.479502E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.356000E-6	0.328603	9.981595E-8	4.545200E-5	-0.001401	6.022680E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
5.352000E-6	0.366977	1.025435E-7	4.526000E-5	0.318006	9.881011E-8	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
